1754 Mogale City Tshepisong Phase 5 Kagiso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1754 Mogale City Tshepisong Phase 6 Kagiso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1754 Mogale City Tshepisong Phase 7 Kagiso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1754 Mogale City Tudor Shaft Kagiso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1754 Mogale City Vlakfontein Kagiso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755 Mogale City Kagiso Noord Kagiso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755 Mogale City Kagiso North Kagiso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1756 Mogale City Noordheuwel Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1756 Mogale City Noordkruin Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1758 Mogale City Kagiso East Kagiso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Mogale City  Kocksvlei,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein  Mohlakeng,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein  Mohlakeng,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein  Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein  Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Aureus Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Bongweni Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Botha Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Bramvlei Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Brandvlei Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Culemborgpark Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Dwarskloof Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Dwarsvlei Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Eikepark Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Elandsvlei Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Finsbury Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Grasland Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Greenhills Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Greenhills Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Hectorton Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Helikonpark Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Hillside Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Homelake Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Kocksoord Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Koksoord Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Low Marina Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Middelvlei Kocksvlei,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Mogale City Millsite Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Mohlakeng Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Mohlakeng Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Mohlakeng East Mohlakeng,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Ooste Plot Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Peace Heaven Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Pearlsvlei Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Petsvale Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Randfontein South Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Randgate Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Randpoort Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Randridge Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Rikasrus Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Robinpark Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Senzele Mohlakeng,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Ten Acres Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Toekomsrus Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Townlands Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Westonaria Vleikop Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein West Porges Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Westergloor Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Wheatlands Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Wilbotsdal Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Wildborsdale Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759 Randfontein Zenzele Mohlakeng,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760 Randfontein  Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760 Randfontein Aureus Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763 Randfontein Randgate Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764 Randfontein  Kocksvlei,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764 Randfontein Grasland Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764 Randfontein Hillside Kocksvlei,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764 Randfontein Middelvlei Kocksvlei,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765 Randfontein Toekomsrus Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766 Randfontein  Mohlakeng,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766 Randfontein Mohlakeng Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767 Randfontein Greenhills Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771 Randfontein Helikonpark Randfontein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772 Westonaria Bekkersdal Westonaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773 Johannesburg Metro Solplaatjie Village Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774 Johannesburg Metro Princess Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775 Mogale City Munsieville Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779 Westonaria  Westonaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779 Westonaria  Westonaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779 Westonaria Bekkersdal Westonaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779 Ekurhuleni Metro Elandsfontein Westonaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779 Westonaria Glenharvie Westonaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900 Emfuleni  Vanderbijlpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900 Emfuleni Kanana Vanderbijlpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901 Emfuleni Boipatong Vanderbijlpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902 Emfuleni Vaaloewer Vanderbijlpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903 Emfuleni Henbyl Vanderbijlpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904 Emfuleni Eatonside Vereeniging,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905 Emfuleni Lumier Vanderbijlpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906 Emfuleni Staal Vanderbijlpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907 Emfuleni Beverley Hills Mafatsana,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907 Emfuleni Polokong Sebokeng,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779 Westonaria Hillshaven Westonaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779 Westonaria Holomisa Westonaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779 Westonaria Libanon Westonaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779 Westonaria Mandela Section Bekkersdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779 Westonaria Protea Park Westonaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779 Westonaria Silver City Bekkersdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779 Westonaria Simmunye Westonaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779 Westonaria Simunye Westonaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779 Westonaria Spook Town Bekkersdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779 Westonaria Suurbekom Westonaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779 Westonaria Suurbekom Plots Westonaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779 Westonaria Tambo Westonaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779 Westonaria Venterspos Westonaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779 Westonaria Waterpan Westonaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779 Westonaria Westonaria Hostel Westonaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780 Westonaria  Westonaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780 Westonaria Kloofmyn Westonaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780 Westonaria Leeudoring Westonaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780 Westonaria Wagterskop Westonaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781 Westonaria Libanon Westonaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782 Westonaria Holimisa Bekkersdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782 Westonaria Mandela Section Bekkersdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782 Westonaria Silver City Bekkersdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782 Westonaria Spook Town Bekkersdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782 Westonaria Venterspos Westonaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782 Westonaria X Section Bekkersdal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784 Westonaria Lekkerplaas Westonaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784 Westonaria Suurgoud Westonaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785 Westonaria Alunsa Westonaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786 Westonaria Glenharvie Westonaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787 Westonaria Suurbekom Westonaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788 Westonaria Hermina Westonaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789 Westonaria Hillshaven Westonaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790 Mogale City  Hekpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791 Mogale City Magaliesburg Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794 Johannesburg Metro Witpoortjie Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800 Johannesburg Metro  Dube,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801 Johannesburg Metro  Dube,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801 Johannesburg Metro Dube Hostel Meadowlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801 Johannesburg Metro Dube Village Dube,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801 Johannesburg Metro Mofolo Central Dube,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801 Johannesburg Metro Mofolo North Dube,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801 Johannesburg Metro Mofolo South Dube,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801 Johannesburg Metro Mofolo Village Dube,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1801 Johannesburg Metro Mshenguville Dube,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803 Johannesburg Metro Mzimhlophe Meadowlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1803 Johannesburg Metro Orlando Soweto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804 Johannesburg Metro Diepkloof Hostel Diepkloof,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804 Johannesburg Metro Industrial Park Orlando,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804 Johannesburg Metro Khotso Orlando,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804 Johannesburg Metro Killarney Orlando,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804 Johannesburg Metro Motsoaledi Orlando,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804 Johannesburg Metro Motswaledi Camp Orlando,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804 Johannesburg Metro Noordgesig Orlando,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804 Johannesburg Metro Orlando Soweto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804 Johannesburg Metro Orlando East Orlando,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804 Johannesburg Metro Orlando East Orlando,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804 Johannesburg Metro Orlando West Orlando,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804 Johannesburg Metro Orlando West Gardens Orlando,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804 Johannesburg Metro Orlando West Woman Orlando,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804 Johannesburg Metro Orlando Womens Hostel Orlando,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804 Johannesburg Metro Phirima Orlando,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804 Johannesburg Metro Power Park Orlando,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804 Johannesburg Metro Westcliffe Orlando,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804 Johannesburg Metro Westcliffe DGD Orlando,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1804 Johannesburg Metro Westcliffe TSP Orlando,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805 Johannesburg Metro  Orange Farm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805 Johannesburg Metro Drieziek Orange Farm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805 Johannesburg Metro Poortje Orange Farm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1805 Johannesburg Metro Stretford Orange Farm,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1806 Johannesburg Metro Orlando East Orlando,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807 Johannesburg Metro Thabaneng Orlando,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808 Johannesburg Metro Nancefield Pimville,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808 Johannesburg Metro Pimville Soweto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808 Johannesburg Metro Power Park Orlando,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809 Johannesburg Metro  Pimville,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809 Johannesburg Metro  Pimville,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809 Johannesburg Metro Central Western Jabavu Pimville,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809 Johannesburg Metro Chicken Farm Lenasia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809 Johannesburg Metro Jabavu Pimville,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809 Johannesburg Metro Klipspruit Pimville,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809 Johannesburg Metro Klipspruit Pimville,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809 Johannesburg Metro Nashville Pimville,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809 Johannesburg Metro Pimville Soweto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809 Johannesburg Metro Pimville Soweto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809 Johannesburg Metro Sunvalley Pimville,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809 Johannesburg Metro White City Pimville,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811 Johannesburg Metro  Eldoradopark,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811 Johannesburg Metro  Eldoradopark,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811 Johannesburg Metro Bushkoppies Eldoradopark,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811 Johannesburg Metro Devland Eldoradopark,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811 Johannesburg Metro Freedom Park Eldoradopark,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811 Johannesburg Metro Klipspruit West Eldoradopark,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811 Johannesburg Metro Kliptown Eldoradopark,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1811 Johannesburg Metro Kliptown Eldoradopark,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724 Johannesburg Metro Horison Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724 Johannesburg Metro Horisonpark Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724 Johannesburg Metro Horizon View Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724 Johannesburg Metro Kloofendal Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724 Johannesburg Metro Lindhaven Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724 Johannesburg Metro Lindhaven Park Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724 Johannesburg Metro Little Falls Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724 Johannesburg Metro Little Falls Strubens Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724 Johannesburg Metro Manufacta Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724 Johannesburg Metro Matholesville Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724 Johannesburg Metro Ontdekkers Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724 Johannesburg Metro Princess Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724 Johannesburg Metro Princess DGD Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724 Johannesburg Metro Princess TSP Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724 Johannesburg Metro Radiokop Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724 Johannesburg Metro Reefhaven Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724 Johannesburg Metro Roodekrans Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724 Johannesburg Metro Roodekrans View Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724 Johannesburg Metro Roodepoort North Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724 Johannesburg Metro Roodepoort West Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724 Johannesburg Metro Ruimsig Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724 Johannesburg Metro Solplaatjie Village Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724 Johannesburg Metro Strubens Valley Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724 Johannesburg Metro Strubensvallei Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724 Johannesburg Metro Welgeheuwel Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724 Johannesburg Metro Wilgeheuwel Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724 Johannesburg Metro Wilgeheuwel Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724 Johannesburg Metro Wilropark Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724 Johannesburg Metro Wilropark Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724 Johannesburg Metro Witpoortjie Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724 Johannesburg Metro Witpoortjie Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725 Johannesburg Metro  Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725 Johannesburg Metro Matholesville Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1726 Johannesburg Metro Hamberg Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728 Johannesburg Metro Dabulaville Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729 Johannesburg Metro Witbeeck Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730 Johannesburg Metro Horison Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731 Johannesburg Metro Wilropark Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732 Johannesburg Metro Ruimsig Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733 Johannesburg Metro Helderkruin Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734 Johannesburg Metro Westgate Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735 Johannesburg Metro Little Falls Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735 Johannesburg Metro Little Falls Strubens Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735 Johannesburg Metro Strubens Valley Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735 Johannesburg Metro Strubensvallei Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735 Johannesburg Metro The Lakes Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736 Johannesburg Metro  Wilgeheuwel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736 Johannesburg Metro Wilgeheuwel Roodepoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737 Johannesburg Metro  Allen's Nek,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City  Mogale City,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City  Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Agavia Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Apple Park Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Avalano Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Beyers Naude Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Boltonia Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Boltonworld Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Johannesburg Metro Breaunanda Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Burgershoop Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Chancliff Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Coronation Park Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Dan Pienaarville Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Delporton Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Johannesburg Metro Driefontein Muldersdrif,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Ejees Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Johannesburg Metro Elandsdrif Muldersdrif,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Factoria Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Heldebloom Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Helderblom Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Hennieklip Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Heuningklip Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Kenmare Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Kenmare Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Kromdraai Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Krugersdorp North Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Krugersdorp West Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Lammermoor Muldersdrif,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Lancaster East Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Lancaster West Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Lanseria Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Lemmermoor Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Lewisham Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Luipaardsvlei Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Luipaardsvlei Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Magaliesburg Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Mannerand Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Mara Beth Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Mindalore Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Mindalore North Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Mindalore South Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Monument Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Muldersdrif Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739 Mogale City Munsieville Krugersdorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,
